key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
20294,"",False,405,4,0,0,0,6394,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20295,"Verdant Tornado",False,405,2,1,32,9,2281,2350,0,-1,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,250,0,0,0,5,3,0,0,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20296,"",False,405,4,0,8,0,1222,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,60,40,True,0,0,0,0,0,False,60,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,229,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20297,"Imbued Coruscance",False,405,3,0,11,164,3204,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,70,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20298,"Imbued Coruscance",False,405,3,0,13,165,3205,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,60,0,True,0,0,0,0,0,False,70,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20299,"Imbued Coruscance",False,405,3,0,11,164,3204,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,70,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20300,"Imbued Coruscance",False,405,3,0,13,165,3205,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,60,0,True,0,0,0,0,0,False,70,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,247,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20301,"Judgment Jolt",False,405,2,0,0,0,7606,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20302,"Redress",False,405,3,0,8,24,1378,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20303,"Redress",False,405,3,0,8,24,1378,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20304,"Black Paint",False,61259,4,0,0,0,6145,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,True,0,0,10,81,0,0,0,0,0,0,0,0,1,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20305,"Fell Forces",False,405,2,0,0,0,5043,1875,0,-1,0,0,False,False,5,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20306,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
20307,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20308,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20309,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
20310,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
20311,"Necromancy",False,405,2,0,8,24,2602,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20312,"Necromancy",False,405,2,0,8,24,2602,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20313,"Necroburst",False,405,2,0,10,161,3217,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,43,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20314,"Necroburst",False,405,2,0,10,161,3217,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,43,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20315,"黒い雫",False,405,2,0,8,0,4368,4369,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20316,"Dark Deluge",False,405,2,0,8,24,3219,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20317,"Dark Deluge",False,405,2,0,8,0,2755,1875,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20318,"Twisted Touch",False,405,2,0,8,24,1227,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20319,"Skyrending Swing",False,405,4,0,8,24,7674,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20320,"Chaos Storm",False,405,2,0,8,24,3218,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,40,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20321,"Absolute Dark II",False,405,2,0,8,24,7830,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,40,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20322,"Burst",False,405,4,0,10,0,4573,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,True,False,0,False,False,False,False,0
20323,"Death Throes",False,405,4,0,8,24,2521,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20324,"Burst",False,405,4,0,11,0,4574,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,True,False,0,False,False,False,False,0
20325,"Optimized Judgment",False,405,2,0,8,24,3218,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,60,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,289,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20326,"Tail Swing",False,405,4,0,8,24,3217,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,46,0,True,0,0,0,0,0,False,40,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,290,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20327,"Sapphire Ray",False,405,2,0,10,158,3219,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,120,40,True,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20328,"Siderays",False,405,2,0,11,159,3223,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20329,"Siderays",False,405,2,0,0,0,1222,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,128,0,True,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20330,"Swiftbreach",False,405,4,0,0,0,4562,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,45,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20331,"Turret",False,405,4,0,8,24,3220,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20332,"Magitek Ray",False,405,2,0,8,24,3219,1875,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,12,100,6,True,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,179,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20333,"",False,405,4,0,0,0,3212,1875,0,-1,8,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
20334,"Self-destruct",False,405,2,0,0,0,3209,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,2,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20335,"Activate",False,405,4,0,8,24,3220,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20336,"Magitek Spread",False,405,3,0,0,0,7705,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,43,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,287,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20337,"",False,405,2,0,0,0,164,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
20338,"Flood Ray",False,405,2,0,11,160,3224,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,120,120,True,0,0,0,0,0,False,1150,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20339,"Servant Roar",False,405,2,0,8,24,3214,1875,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,12,100,8,True,0,0,0,0,0,False,25,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,179,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20340,"Plasma Shot",False,405,2,0,8,24,3221,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,60,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20341,"Plasma Cannon",False,405,2,0,8,24,3225,1875,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,40,0,True,0,0,0,0,0,False,55,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,290,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20342,"Optimized Ultima",False,405,2,0,8,24,3222,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20343,"Inescapable Blast",False,405,2,0,8,24,2259,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20344,"Inescapable Blast",False,405,2,0,0,0,6914,1875,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,40,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,290,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20345,"Attack",False,405,2,0,0,0,3213,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20346,"Curse of the Fiend",False,405,4,0,8,24,3201,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20347,"Accursed Becoming",False,405,4,0,10,138,3202,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20348,"Fire IV",False,405,4,0,0,0,7699,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,False,0,0,0,0,0,False,65,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20349,"Blizzard IV",False,405,4,0,0,0,3602,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,False,0,0,0,0,0,False,65,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20350,"Water IV",False,405,4,0,0,0,7459,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,False,0,0,0,0,0,False,65,0,0,0,0,0,5,6,0,1,0,0,0,0,False,False,203,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20351,"Thunder IV",False,405,4,0,0,0,7700,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,18,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20352,"Aero IV",False,405,4,0,0,0,7701,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,30,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,219,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20353,"Stone IV",False,405,4,0,0,0,4893,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20354,"Stone IV",False,405,4,0,0,0,4891,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,20,0,True,0,0,0,0,0,False,85,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,111,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20355,"Stone IV",False,405,4,0,0,0,4889,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,30,0,True,0,0,0,0,0,False,105,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,112,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20356,"Water IV",False,405,4,0,0,0,7459,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,False,0,0,0,0,0,False,65,0,0,0,0,0,5,6,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20357,"Thunder IV",False,405,4,0,0,0,7700,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,18,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20358,"Aero IV",False,405,4,0,0,0,7701,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,30,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20359,"Stone IV",False,405,4,0,0,0,4893,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,65,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20360,"Stone IV",False,405,4,0,0,0,4891,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,20,0,True,0,0,0,0,0,False,85,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20361,"Stone IV",False,405,4,0,0,0,4889,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,30,0,True,0,0,0,0,0,False,105,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20362,"Burst II",False,405,4,0,8,24,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20363,"Burst II",False,405,4,0,0,0,7866,3115,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20364,"Warped Light",False,405,4,0,8,15,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,80,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20365,"Warped Light",False,405,4,0,0,0,7702,3115,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,8,0,3,True,0,0,0,0,0,False,80,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20366,"Shock",False,405,4,0,0,0,7703,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,35,0,True,0,0,0,0,0,False,110,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20367,"Tornado",False,405,4,0,8,9,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20368,"Tornado",False,405,4,0,0,0,7867,3115,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20369,"Updraft",False,405,4,0,0,0,1222,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20370,"Meteor",False,405,4,0,8,7,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
20371,"Meteor",False,405,4,0,0,0,7533,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20372,"",False,405,1,0,0,0,478,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20373,"Flare",False,405,2,0,8,13,487,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20374,"Holy IV",False,405,2,0,8,3,3204,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
20375,"ホーリジャ",False,405,2,0,0,0,4728,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
20376,"",False,405,4,0,0,0,3225,1875,0,-1,8,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
20377,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20378,"Elemental Impact",False,405,4,0,8,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
20379,"",False,405,3,0,0,0,1378,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,12,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
20380,"",False,405,3,0,0,0,1378,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,10,30,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,228,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
20381,"Heat Ray",False,405,3,0,0,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,13,25,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,3,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
20382,"Kingsblaze",False,405,4,0,8,24,3221,1875,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,13,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
20383,"Hated of the Vortex",False,405,4,0,8,24,3202,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,40,0,False,0,0,0,0,0,False,30,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
