key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
18246,"ruby cotton sash of casting",0,"ruby cotton sashes of casting",0,0,1,0,0,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.","Ruby Cotton Sash of Casting",54028,265,1,44,0,39,0,0,5,40320,1,False,True,False,False,15741,237,True,0,False,0,2,0,13,0,0,6371,False,False,0,62,0,1,63,0,0,5,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,107,186,4,68,3,68,27,52,46,37,0,0,0,0,1,0,21,11,24,21,4,7,3,8,27,6,46,4,0,1,False,False,0,False
18247,"pair of koppranickel earrings of fending",0,"pairs of koppranickel earrings of fending",0,0,1,0,0,"","Koppranickel Earrings of Fending",55398,265,1,4,0,41,40,9,5,8320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1497,False,False,0,62,0,1,59,0,0,1,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,3,43,19,40,44,29,1,41,0,0,0,0,1,0,21,1,24,1,3,5,19,5,44,3,1,5,3,1,True,False,0,True
18248,"pair of koppranickel earrings of slaying",0,"pairs of koppranickel earrings of slaying",0,0,1,0,0,"","Koppranickel Earrings of Slaying",55398,265,1,4,0,41,40,9,5,19320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1499,False,False,0,62,0,1,84,0,0,10,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,1,41,27,40,45,29,3,43,0,0,0,0,1,0,21,1,24,1,1,5,27,5,45,3,3,5,4,1,True,False,0,True
18249,"pair of koppranickel earrings of aiming",0,"pairs of koppranickel earrings of aiming",0,0,1,0,0,"","Koppranickel Earrings of Aiming",55398,265,1,4,0,41,40,9,5,30320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1500,False,False,0,62,0,1,105,0,0,12,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,2,41,22,40,45,29,3,43,0,0,0,0,1,0,21,1,24,1,2,5,22,5,45,3,3,5,6,1,True,False,0,True
18250,"pair of koppranickel earrings of healing",0,"pairs of koppranickel earrings of healing",0,0,1,0,0,"","Koppranickel Earrings of Healing",55398,265,1,4,0,41,40,9,5,47320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1498,False,False,0,62,0,1,64,0,0,6,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,5,41,6,40,46,29,3,39,0,0,0,0,1,0,21,1,24,1,5,5,6,5,46,3,3,4,9,1,True,False,0,True
18251,"pair of koppranickel earrings of casting",0,"pairs of koppranickel earrings of casting",0,0,1,0,0,"","Koppranickel Earrings of Casting",55398,265,1,4,0,41,40,9,5,40320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1496,False,False,0,62,0,1,63,0,0,5,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,4,41,22,40,46,29,3,39,0,0,0,0,1,0,21,1,24,1,4,5,22,5,46,3,3,4,8,1,True,False,0,True
18252,"koppranickel necklace of fending",0,"koppranickel necklaces of fending",0,0,1,0,0,"","Koppranickel Necklace of Fending",54968,265,1,4,0,40,39,10,5,8320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1502,False,False,0,62,0,1,59,0,0,1,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,3,43,19,40,45,29,1,41,0,0,0,0,1,0,21,1,24,1,3,5,19,5,45,3,1,5,3,1,True,False,0,True
18253,"koppranickel necklace of slaying",0,"koppranickel necklaces of slaying",0,0,1,0,0,"","Koppranickel Necklace of Slaying",54968,265,1,4,0,40,39,10,5,19320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1504,False,False,0,62,0,1,84,0,0,10,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,1,41,45,40,22,29,3,43,0,0,0,0,1,0,21,1,24,1,1,5,45,5,22,3,3,5,4,1,True,False,0,True
18254,"koppranickel necklace of aiming",0,"koppranickel necklaces of aiming",0,0,1,0,0,"","Koppranickel Necklace of Aiming",54968,265,1,4,0,40,39,10,5,30320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1505,False,False,0,62,0,1,105,0,0,12,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,2,41,44,40,22,29,3,43,0,0,0,0,1,0,21,1,24,1,2,5,44,5,22,3,3,5,6,1,True,False,0,True
18255,"koppranickel necklace of healing",0,"koppranickel necklaces of healing",0,0,1,0,0,"","Koppranickel Necklace of Healing",54968,265,1,4,0,40,39,10,5,47320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1503,False,False,0,62,0,1,64,0,0,6,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,5,41,27,40,44,29,3,39,0,0,0,0,1,0,21,1,24,1,5,5,27,5,44,3,3,4,9,1,True,False,0,True
18256,"koppranickel necklace of casting",0,"koppranickel necklaces of casting",0,0,1,0,0,"","Koppranickel Necklace of Casting",54968,265,1,4,0,40,39,10,5,40320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1501,False,False,0,62,0,1,63,0,0,5,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,4,41,22,40,44,29,3,39,0,0,0,0,1,0,21,1,24,1,4,5,22,5,44,3,3,4,8,1,True,False,0,True
18257,"koppranickel bracelet of fending",0,"koppranickel bracelets of fending",0,0,1,0,0,"","Koppranickel Bracelet of Fending",55771,265,1,4,0,42,41,11,5,8320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1507,False,False,0,62,0,1,59,0,0,1,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,3,43,44,40,19,29,1,41,0,0,0,0,1,0,21,1,24,1,3,5,44,5,19,3,1,5,3,1,True,False,0,True
18258,"koppranickel bracelet of slaying",0,"koppranickel bracelets of slaying",0,0,1,0,0,"","Koppranickel Bracelet of Slaying",55771,265,1,4,0,42,41,11,5,19320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1509,False,False,0,62,0,1,84,0,0,10,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,1,41,27,40,44,29,3,43,0,0,0,0,1,0,21,1,24,1,1,5,27,5,44,3,3,5,4,1,True,False,0,True
18259,"koppranickel bracelet of aiming",0,"koppranickel bracelets of aiming",0,0,1,0,0,"","Koppranickel Bracelet of Aiming",55771,265,1,4,0,42,41,11,5,30320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1510,False,False,0,62,0,1,105,0,0,12,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,2,41,22,40,27,29,3,43,0,0,0,0,1,0,21,1,24,1,2,5,22,5,27,3,3,5,6,1,True,False,0,True
18260,"koppranickel bracelet of healing",0,"koppranickel bracelets of healing",0,0,1,0,0,"","Koppranickel Bracelet of Healing",55771,265,1,4,0,42,41,11,5,47320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1508,False,False,0,62,0,1,64,0,0,6,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,5,41,6,40,46,29,3,39,0,0,0,0,1,0,21,1,24,1,5,5,6,5,46,3,3,4,9,1,True,False,0,True
18261,"koppranickel bracelet of casting",0,"koppranickel bracelets of casting",0,0,1,0,0,"","Koppranickel Bracelet of Casting",55771,265,1,4,0,42,41,11,5,40320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1506,False,False,0,62,0,1,63,0,0,5,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,4,41,27,40,22,29,3,39,0,0,0,0,1,0,21,1,24,1,4,5,27,5,22,3,3,4,8,1,True,False,0,True
18262,"muudhorn ring of fending",0,"muudhorn rings of fending",0,0,1,0,0,"","Muudhorn Ring of Fending",54621,265,1,4,0,43,42,12,5,8320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1492,False,False,0,62,0,1,59,0,0,1,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,3,43,27,40,19,29,1,41,0,0,0,0,1,0,21,1,24,1,3,5,27,5,19,3,1,5,3,1,True,False,0,True
18263,"muudhorn ring of slaying",0,"muudhorn rings of slaying",0,0,1,0,0,"","Muudhorn Ring of Slaying",54621,265,1,4,0,43,42,12,5,19320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1494,False,False,0,62,0,1,84,0,0,10,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,1,41,27,40,45,29,3,43,0,0,0,0,1,0,21,1,24,1,1,5,27,5,45,3,3,5,4,1,True,False,0,True
18264,"muudhorn ring of aiming",0,"muudhorn rings of aiming",0,0,1,0,0,"","Muudhorn Ring of Aiming",54621,265,1,4,0,43,42,12,5,30320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1495,False,False,0,62,0,1,105,0,0,12,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,2,41,45,40,44,29,3,43,0,0,0,0,1,0,21,1,24,1,2,5,45,5,44,3,3,5,6,1,True,False,0,True
18265,"muudhorn ring of healing",0,"muudhorn rings of healing",0,0,1,0,0,"","Muudhorn Ring of Healing",54621,265,1,4,0,43,42,12,5,47320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1493,False,False,0,62,0,1,64,0,0,6,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,5,41,6,40,27,29,3,39,0,0,0,0,1,0,21,1,24,1,5,5,6,5,27,3,3,4,9,1,True,False,0,True
18266,"muudhorn ring of casting",0,"muudhorn rings of casting",0,0,1,0,0,"","Muudhorn Ring of Casting",54621,265,1,4,0,43,42,12,5,40320,1,False,False,False,False,15741,237,True,0,False,0,2,0,11,7,21800,1491,False,False,0,62,0,1,63,0,0,5,"54, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,4,41,27,40,22,29,3,39,0,0,0,0,1,0,21,1,24,1,4,5,27,5,22,3,3,4,8,1,True,False,0,True
18267,"Ruby Tide blade",0,"Ruby Tide blades",0,0,1,0,0,"","Ruby Tide Blade",30573,270,2,1,0,2,0,1,5,2270,1,True,True,False,True,48114,722,False,0,False,0,2,0,9,7,21800,6191,False,False,0,63,0,1,38,0,0,1,"201, 92, 2, 0","0, 0, 0, 0",1,1,79,40,2240,3,0,0,0,0,1,70,3,74,27,69,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18268,"pair of Ruby Tide claws",0,"pairs of Ruby Tide claws",0,0,1,0,0,"","Ruby Tide Claws",31139,270,2,1,0,1,0,13,5,16270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,11,7,21800,6197,False,False,0,63,0,1,41,0,0,3,"323, 16, 2, 0","373, 16, 2, 0",2,3,79,40,2560,3,0,0,0,0,1,98,3,103,45,96,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18269,"Ruby Tide axe",0,"Ruby Tide axes",0,0,1,0,0,"","Ruby Tide Axe",31545,270,2,1,0,3,0,13,5,4270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,10,7,21800,6197,False,False,0,63,0,1,44,0,0,1,"401, 72, 2, 0","0, 0, 0, 0",3,1,79,40,3360,3,0,0,0,0,1,98,3,103,44,96,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18270,"Ruby Tide lance",0,"Ruby Tide lances",0,0,1,0,0,"","Ruby Tide Lance",31946,270,2,1,0,5,0,13,5,10270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,11,7,21800,6197,False,False,0,63,0,1,47,0,0,2,"501, 63, 2, 0","0, 0, 0, 0",4,2,79,40,2800,3,0,0,0,0,1,98,3,103,45,96,27,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18271,"Ruby Tide longbow",0,"Ruby Tide longbows",0,0,1,0,0,"","Ruby Tide Longbow",32337,270,2,1,0,4,0,13,5,26270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,8,7,21800,6197,False,False,0,63,0,1,50,0,0,4,"601, 55, 2, 0","698, 58, 2, 0",5,2,79,40,3040,25,0,0,0,0,2,98,3,103,22,96,45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
18272,"pair of Ruby Tide daggers",0,"pairs of Ruby Tide daggers",0,0,1,0,0,"","Ruby Tide Daggers",33925,270,2,1,0,84,0,13,5,21270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,9,7,21800,6197,False,False,0,63,0,1,93,0,0,11,"1801, 66, 2, 0","1851, 66, 2, 0",29,1,79,40,2560,3,0,0,0,0,2,98,3,103,27,96,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
18273,"Ruby Tide greatsword",0,"Ruby Tide greatswords",0,0,1,0,0,"","Ruby Tide Greatsword",34296,270,2,1,0,87,0,13,5,5270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,9,7,21800,6197,False,False,0,63,0,1,98,0,0,1,"1501, 57, 2, 0","0, 0, 0, 0",32,1,79,40,2960,3,0,0,0,0,1,98,3,103,44,96,45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18274,"Ruby Tide musketoon",0,"Ruby Tide musketoons",0,0,1,0,0,"","Ruby Tide Musketoon",34697,270,2,1,0,88,0,13,5,27270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,9,7,21800,6197,False,False,0,63,0,1,96,0,0,4,"2001, 44, 2, 0","2099, 1, 1, 0",31,2,79,40,2640,25,0,0,0,0,2,98,3,103,27,96,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
18275,"Ruby Tide cane",0,"Ruby Tide canes",0,0,1,0,0,"","Ruby Tide Cane",32718,270,2,2,0,9,0,13,5,42270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,8,7,21800,6197,False,False,0,63,0,1,53,0,0,6,"801, 62, 2, 0","0, 0, 0, 0",6,3,79,79,3440,3,0,0,0,0,5,98,3,93,46,96,27,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
18276,"Ruby Tide rod",0,"Ruby Tide rods",0,0,1,0,0,"","Ruby Tide Rod",33088,270,2,2,0,7,0,13,5,33270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,11,7,21800,6197,False,False,0,63,0,1,55,0,0,5,"1001, 60, 2, 0","0, 0, 0, 0",7,3,79,79,3280,3,0,0,0,0,4,98,3,93,22,96,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
18277,"Ruby Tide grimoire",0,"Ruby Tide grimoires",0,0,1,0,0,"","Ruby Tide Grimoire",33596,270,2,2,0,10,0,13,5,35270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,14,7,21800,6197,False,False,0,63,0,1,69,0,0,5,"1701, 58, 3, 0","0, 0, 0, 0",26,3,79,79,3120,3,0,0,0,0,4,98,3,93,22,96,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
18278,"Ruby Tide codex",0,"Ruby Tide codices",0,0,1,0,0,"","Ruby Tide Codex",33597,270,2,2,0,98,0,13,5,43270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,14,7,21800,6197,False,False,0,63,0,1,29,0,0,6,"1701, 58, 4, 0","0, 0, 0, 0",28,3,79,79,3120,3,0,0,0,0,5,98,3,93,46,96,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
18279,"Ruby Tide astrometer",0,"Ruby Tide astrometers",0,0,1,0,0,"","Ruby Tide Astrometer",34898,270,2,2,0,89,0,13,5,44270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,11,7,21800,6197,False,False,0,63,0,1,99,0,0,6,"2101, 55, 2, 0","2199, 1, 86, 0",33,1,79,79,3200,3,0,0,0,0,5,98,3,93,46,96,27,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
18280,"Ruby Tide uchigatana",0,"Ruby Tide uchigatana",0,0,1,0,0,"","Ruby Tide Uchigatana",36423,270,2,1,0,96,0,13,5,17270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,9,7,21800,6197,False,False,0,63,0,1,111,0,0,3,"2201, 23, 2, 0","2251, 33, 2, 0",34,1,79,40,2640,3,0,0,0,0,1,98,3,103,27,96,45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18281,"Ruby Tide rapier",0,"Ruby Tide rapiers",0,0,1,0,0,"","Ruby Tide Rapier",36733,270,2,2,0,97,0,13,5,37270,1,True,True,False,True,72171,1083,False,0,False,0,2,0,9,7,21800,6193,False,False,0,63,0,1,112,0,0,5,"2301, 28, 2, 0","2360, 1, 2, 0",35,2,79,79,3440,3,0,0,0,0,4,98,3,93,27,96,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
18282,"Ruby Tide shield",0,"Ruby Tide shields",0,0,1,0,0,"","Ruby Tide Shield",30166,270,2,3,0,11,0,2,5,2270,1,True,True,False,True,24057,361,False,0,True,0,2,0,10,7,21800,6197,False,False,0,63,0,1,38,0,0,1,"101, 61, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,400,400,0,0,1,28,3,29,27,27,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
18283,"Shisui mengu of fending",0,"Shisui mengu of fending",0,0,1,0,0,"","Shisui Mengu of Fending",40763,270,2,4,0,34,0,3,5,8270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,59,0,0,1,"483, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,282,282,1,60,3,63,45,58,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18284,"Shisui joi of fending",0,"Shisui joi of fending",0,0,1,0,0,"","Shisui Joi of Fending",42556,270,2,4,0,35,0,4,5,8270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,59,0,0,1,"483, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,378,378,1,95,3,99,45,92,44,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18285,"pair of Shisui kote of fending",0,"pairs of Shisui kote of fending",0,0,1,0,0,"","Shisui Kote of Fending",44553,270,2,4,0,37,0,5,5,8270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,59,0,0,1,"483, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,282,282,1,60,3,63,19,58,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18286,"Shisui kohakama of fending",0,"Shisui kohakama of fending",0,0,1,0,0,"","Shisui Kohakama of Fending",47309,270,2,4,0,36,0,7,5,8270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,59,0,0,1,"483, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,378,378,1,95,3,99,44,92,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18287,"pair of Shisui zori of fending",0,"pairs of Shisui zori of fending",0,0,1,0,0,"","Shisui Zori of Fending",49852,270,2,4,0,38,0,8,5,8270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,59,0,0,1,"483, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,282,282,1,60,3,63,27,58,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
18288,"Shisui obi of fending",0,"Shisui obi of fending",0,0,1,0,0,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.","Shisui Obi of Fending",54014,270,2,44,0,39,0,0,5,8270,1,True,True,False,True,30071,452,False,0,False,0,2,0,13,0,0,6192,False,False,0,63,0,1,59,0,0,1,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,297,297,1,78,3,88,19,59,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0,False
18289,"Shisui mengu of maiming",0,"Shisui mengu of maiming",0,0,1,0,0,"","Shisui Mengu of Maiming",40765,270,2,4,0,34,0,3,5,10270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,76,0,0,2,"483, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,197,155,1,60,3,63,22,58,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18290,"Shisui joi of maiming",0,"Shisui joi of maiming",0,0,1,0,0,"","Shisui Joi of Maiming",42558,270,2,4,0,35,0,4,5,10270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,76,0,0,2,"483, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,265,208,1,95,3,99,45,92,44,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18291,"pair of Shisui kote of maiming",0,"pairs of Shisui kote of maiming",0,0,1,0,0,"","Shisui Kote of Maiming",44554,270,2,4,0,37,0,5,5,10270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,76,0,0,2,"483, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,197,155,1,60,3,63,45,58,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18292,"Shisui kohakama of maiming",0,"Shisui kohakama of maiming",0,0,1,0,0,"","Shisui Kohakama of Maiming",47310,270,2,4,0,36,0,7,5,10270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,76,0,0,2,"483, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,265,208,1,95,3,99,22,92,27,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18293,"pair of Shisui zori of maiming",0,"pairs of Shisui zori of maiming",0,0,1,0,0,"","Shisui Zori of Maiming",49854,270,2,4,0,38,0,8,5,10270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,76,0,0,2,"484, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,197,155,1,60,3,63,22,58,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
18294,"Shisui obi of maiming",0,"Shisui obi of maiming",0,0,1,0,0,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.","Shisui Obi of Maiming",54014,270,2,44,0,39,0,0,5,10270,1,True,True,False,True,30071,452,False,0,False,0,2,0,13,0,0,6192,False,False,0,63,0,1,47,0,0,2,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,208,164,1,78,3,88,45,59,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0,False
18295,"Shisui mengu of striking",0,"Shisui mengu of striking",0,0,1,0,0,"","Shisui Mengu of Striking",40766,270,2,4,0,34,0,3,5,19270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,65,0,0,3,"483, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,155,155,1,60,3,63,27,58,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18296,"Shisui joi of striking",0,"Shisui joi of striking",0,0,1,0,0,"","Shisui Joi of Striking",42559,270,2,4,0,35,0,4,5,19270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,65,0,0,3,"485, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,208,208,1,95,3,99,45,92,27,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18297,"pair of Shisui kote of striking",0,"pairs of Shisui kote of striking",0,0,1,0,0,"","Shisui Kote of Striking",44558,270,2,4,0,37,0,5,5,19270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,65,0,0,3,"485, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,155,155,1,60,3,63,22,58,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18298,"Shisui kohakama of striking",0,"Shisui kohakama of striking",0,0,1,0,0,"","Shisui Kohakama of Striking",47311,270,2,4,0,36,0,7,5,19270,1,True,True,False,True,66156,993,False,0,False,0,2,0,13,7,21800,6197,False,False,0,63,0,1,65,0,0,3,"483, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,208,208,1,95,3,99,45,92,22,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18299,"pair of Shisui zori of striking",0,"pairs of Shisui zori of striking",0,0,1,0,0,"","Shisui Zori of Striking",49857,270,2,4,0,38,0,8,5,19270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,65,0,0,3,"485, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,155,155,1,60,3,63,45,58,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
18300,"Shisui obi of striking",0,"Shisui obi of striking",0,0,1,0,0,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.","Shisui Obi of Striking",54014,270,2,44,0,39,0,0,5,19270,1,True,True,False,True,30071,452,False,0,False,0,2,0,13,0,0,6192,False,False,0,63,0,1,65,0,0,3,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,164,164,1,78,3,88,22,59,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0,False
18301,"Shisui mengu of aiming",0,"Shisui mengu of aiming",0,0,1,0,0,"","Shisui Mengu of Aiming",40767,270,2,4,0,34,0,3,5,30270,1,True,True,False,True,39694,596,False,0,False,0,2,0,12,7,21800,6197,False,False,0,63,0,1,66,0,0,4,"483, 4, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,155,155,2,60,3,63,45,58,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
