key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
117,"Groundwork for Mobilization Station Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Mobilization Station Construction","Projects are currently being scheduled for mobilization station construction. Stand by for upcoming opportunities!","Work on the mobilization station near Fusingway Vent will commence shortly. We appreciate your patience!","Searchingway",15,False,168,29,0,241062,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
118,"Mobilization Station Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Mobilization Station Construction Underway","We have commenced construction of a mobilization station. Hop over and help us out!","Come and help us construct a mobilization station for coolant-carrying drones!","Searchingway",15,False,168,29,0,241062,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
119,"Groundwork for Chilling-a-Way: Phase One
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Chilling-a-Way: Phase One","Projects are currently being scheduled for the first phase of Operation Chilling-a-Way. Stand by for upcoming opportunities!","Phase one of Operation Chilling-a-Way will commence shortly. We appreciate your patience!","Searchingway",16,False,168,30,0,241063,1401,126,15,5,1,3,4,5,6,7,0,0,0,0,0,0
120,"Operation Chilling-a-Way: Phase One Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Operation Chilling-a-Way: Phase One Underway","We have commenced the first phase of Operation Chilling-a-Way. Hop over and help us out!","Come and help us cool molten glass in Fusingway Vent!","Searchingway",16,False,168,30,0,241063,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
121,"Groundwork for Chilling-a-Way: Phase Two
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Chilling-a-Way: Phase Two","Projects are currently being scheduled for the second phase of Operation Chilling-a-Way. Stand by for upcoming opportunities!","Phase two of Operation Chilling-a-Way will commence shortly. We appreciate your patience!","Searchingway",17,False,168,31,0,241064,1401,126,16,5,1,3,4,5,6,7,0,0,0,0,0,0
122,"Operation Chilling-a-Way: Phase Two Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Operation Chilling-a-Way: Phase Two Underway","We have commenced the second phase of Operation Chilling-a-Way. Hop over and help us out!","Come and help us cool molten glass in Fusingway Vent!","Searchingway",17,False,168,31,0,241064,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
123,"Operation Chilling-a-Way Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Operation Chilling-a-Way Complete","Thanks to the efforts of all, Fusingway Vent is now accessible. Feel free to explore while we prepare for future projects!","The volatile terrain of Fusingway Vent is now cool enough to traverse!","Searchingway",18,False,168,32,0,241065,1484,126,17,6,1,3,4,5,6,7,0,0,0,0,0,0
124,"Preparation for Cosmoliner Delta Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Delta Construction","We are presently gathering materials for a Cosmoliner extension into Fusingway Vent. Complete stellar missions to assist in our efforts!","Let's extend the Cosmoliner into Fusingway Vent! We ask that contributors procure the necessary materials.","Searchingway",18,False,168,33,0,241066,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
125,"Cosmoliner Delta Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Delta Construction Underway","The Cosmoliner is under construction. Please wait until the Fusingway Vent extension is complete!","The Cosmoliner is currently being extended into Fusingway Vent. We appreciate your patience!","Searchingway",18,False,168,33,0,241066,1452,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
126,"Cosmoliner Ventpipe Filigree Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Ventpipe Filigree Complete","The Cosmoliner's extension into Fusingway Vent has been completed. Feel free to explore while we prepare for future projects!","The Cosmoliner can now carry you across the entirety of Phaenna! Enjoy hurtling to your heart's content!","Searchingway",19,False,168,34,0,241067,1485,126,18,6,1,3,4,5,6,7,0,0,0,0,0,0
127,"Preparation for Beacon Camp Facility Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Beacon Camp Facility Expansion","We are presently gathering materials to improve Glassblowers' Beacon. Complete stellar missions to assist in our efforts!","The time is come to improve upon Glassblowers' Beacon! We ask that contributors procure the necessary materials.","Searchingway",19,False,168,35,0,241068,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
128,"Groundwork for Beacon Camp Facility Expansion
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Beacon Camp Facility Expansion","Projects are currently being scheduled for improvements to Glassblowers' Beacon. Stand by for upcoming opportunities!","Work on Glassblowers' Beacon will commence shortly. We appreciate your patience!","Searchingway",19,False,168,35,0,241068,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
129,"Beacon Camp Facility Expansion Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Beacon Camp Facility Expansion Underway","We have commenced construction of a telescope in Glassblowers' Beacon. Hop over and help us out!","Come and join us at Glassblowers' Beacon, where we are installing an incredible telescope!","Searchingway",19,False,168,35,0,241068,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
130,"Phaenna Stellascope Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Phaenna Stellascope Complete","Thanks to the efforts of all, the Phaenna Stellascope has been completed. Feel free to explore while we prepare for future endeavors!","The Phaenna Stellascope is the crown jewel of Glassblowers' Beacon. Gaze upon its glory, and admire the stars above!","Searchingway",20,False,168,36,0,241069,1486,126,19,6,1,3,4,5,6,7,0,0,0,0,0,0
131,"Phaenna Development Initiative Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Phaenna Development Initiative Complete","Owing to myriad contributions by artisans like you, we have achieved every last objective outlined for Phaenna. Enjoy a well-earned rest, and stay alert for future updates!","Our work on Phaenna may be complete, but our dreams shine ever brighter. Enjoy your time on this planet of glass as we prepare for future liftoff!","Searchingway",20,False,168,37,0,241070,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
132,"Preparation for Habitation Module Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Habitation Module Construction","By constructing a habitation module, we hope to meet the material needs of our valued contributors!","Our contributors deserve their creature comforts─hence the pressing need to construct suitable housing!","Searchingway",0,False,170,1,0,241072,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
133,"Groundwork for Habitation Module Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Habitation Module Construction","Planning continues apace for the habitation module's construction. Your continued patience is much appreciated!","Please wait while we finalize our plans for a much-needed habitation module!","Searchingway",0,False,170,1,0,241072,1451,166,1,5,1,0,0,0,0,0,0,0,0,0,0,0
134,"Habitation Module Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Habitation Module Construction Underway","We have commenced construction of the habitation module. Hop over and help us out!","Construction of the habitation module is now underway! Come and lend a paw!","Searchingway",0,False,170,2,0,241072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,"Habitation Module Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Habitation Module Complete","The splendid new habitation module is complete. May the comforts it provides inspire renewed enthusiasm for our research efforts!","The habitation module is ready to welcome residents into its comfortable confines. We hope our contributors enjoy a well-deserved nap!","Searchingway",1,False,170,3,0,241073,1575,166,3,6,1,0,0,0,0,0,0,0,0,0,0,7
136,"Preparation for Cosmoliner Alpha Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Alpha Construction","We are presently gathering materials for a centrally located Cosmoliner circuit. Complete stellar missions to assist in our efforts!","A new Cosmoliner circuit will contribute to a significant reduction in aching legs and other afflictions. We are currently collecting materials to realize this goal!","Searchingway",1,False,170,4,0,241074,0,166,4,5,1,0,0,0,0,0,0,0,0,0,0,0
137,"Cosmoliner Alpha Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Alpha Construction Underway","The Cosmoliner is under construction. Please wait until the central site is complete!","The central site of the Cosmoliner is now under construction! Please wait patiently until we have ensured it meets our exacting safety standards.","Searchingway",1,False,170,4,0,241074,1452,166,5,5,1,0,0,0,0,0,0,0,0,0,0,0
138,"Cosmoliner Central Site Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Central Site Complete","Thanks to the efforts of all, the Cosmoliner's central site is ready to use. Roam far and wide while we prepare for future projects!","With the completion of the Cosmoliner's central site, the star has never been more accessible. To contributors one and all: our heartfelt thanks!","Searchingway",2,False,170,4,0,241075,1576,166,6,6,1,0,0,6,3,4,0,0,0,0,0,8
139,"Preparation for Essential Station Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Essential Station Construction","We are presently gathering materials for energization and hydrofication stations. This vital infrastructure will secure our resource needs for the foreseeable future.","Energization and hydrofication stations are essential to our continued success! Contributors are requested to procure the necessary materials.","Searchingway",3,True,170,5,0,241076,0,166,7,5,1,0,0,6,3,4,0,0,0,0,0,0
140,"Groundwork for Energization Station Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Energization Station Construction","It is with great enthusiasm that we forge on with plans for a brand-new energization station. We hope you are waiting patiently with equal excitement!","Construction of the energization station will soon commence. We look forward to your participation!","Searchingway",3,False,170,5,0,241076,1451,166,8,5,1,0,0,6,3,4,0,0,0,0,0,0
141,"Energization Station Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Energization Station Construction Underway","We have commenced construction of the energization station. Hop over and help us out!","Come and help us construct an energization station positively pulsing with power!","Searchingway",3,False,170,5,0,241076,0,0,0,0,1,0,0,6,3,4,0,0,0,0,0,0
142,"Groundwork for Hydrofication Station Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for upcoming projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Hydrofication Station Construction","Our plans for the hydrofication station are all but complete. Please stand by for further updates!","Before long, we shall have a hydrofication station to marvel at in well-hydrated wonder─but first, our planners must finish their work!","Searchingway",4,False,170,6,0,241077,1577,166,10,6,1,0,0,6,3,4,0,0,0,0,0,0
143,"Hydrofication Station Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Hydrofication Station Construction Underway","We have commenced construction of the hydrofication station. Hop over and help us out!","Come and help us construct a hydrofication station brimming with life-sustaining liquid!","Searchingway",4,False,170,6,0,241077,0,0,0,0,1,0,0,6,3,4,0,0,0,0,0,10
144,"Energization & Hydrofication Stations Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Energization & Hydrofication Stations Complete","Thanks to the efforts of all, the energization and hydrofication stations have been completed. Feel free to explore while we prepare for future projects!","Bask in the glory of your accomplishments─and reap the benefits of a newly energized and hydroficated existence!","Searchingway",5,False,170,7,0,241078,1578,166,12,6,1,0,0,6,3,4,0,0,0,0,0,0
145,"Preparation for Gravitational Generation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Gravitational Generation","We are planning to construct a gravitationally manipulated boulder bridge that will provide access to Shadefleet─though first we shall need the machinery to do so!","Sophisticated gravitational technology will hold up the bridge to Shadefleet! To achieve this feat, we are currently procuring the necessary resources.","Searchingway",6,True,170,8,0,241079,0,166,13,5,1,0,0,6,3,4,0,0,0,0,0,0
146,"Groundwork for Gravitational Generation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Gravitational Generation","Plans for the construction of gravitational generators are taking shape. We ask that you wait just a little while longer!","Work on the gravitational generators will begin shortly. Stay tuned for further updates!","Searchingway",6,False,170,8,0,241079,1451,166,14,5,1,0,0,6,3,4,0,0,0,0,0,0
147,"Gravitational Generator Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Gravitational Generator Construction Underway","We have commenced construction of the gravitational generators. Hop over and help us out!","Come and help us construct sophisticated gravitational generators!","Searchingway",6,False,170,8,0,241079,0,0,0,0,1,0,0,6,3,4,0,0,0,0,0,0
148,"Gravitational Generators Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Gravitational Generators Complete","Thanks to your unceasing efforts, the gravitational generators have been completed. At long last may we begin surveying Shadefleet!","Behold the majesty of gravitational generation─a majesty made possible thanks to our marvelous contributors!","Searchingway",7,False,170,9,0,241080,1579,166,16,6,1,0,0,6,3,4,0,0,0,0,0,0
149,"Preparation for Cosmoliner Beta Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Beta Construction","We are presently gathering materials to extend the Cosmoliner into Shadefleet. Complete stellar missions to assist in our efforts!","It is high time we extended the Cosmoliner into Shadefleet. To that end, we are presently gathering materials!","Searchingway",7,False,170,10,0,241081,0,166,17,5,1,0,0,6,3,4,0,0,0,0,0,0
150,"Cosmoliner Beta Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Beta Construction Underway","The Cosmoliner is under construction. Please wait until the extension into Shadefleet is complete!","The expansion of the Cosmoliner into Shadefleet is now underway! Please wait patiently until the necessary safety checks have been completed.","Searchingway",7,False,170,10,0,241081,1452,166,18,5,1,0,0,6,3,4,0,0,0,0,0,0
151,"Cosmoliner Skyborne Site Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Skyborne Site Complete","The Cosmoliner's extension into Shadefleet is complete. Feel free to explore while we prepare for future projects!","With the completion of the Cosmoliner's skyborne site, Shadefleet is now just a short hop away! We thank you all for your cooperation!","Searchingway",8,False,170,10,0,241082,1580,166,19,6,1,0,0,6,3,4,5,0,0,0,0,0
152,"Preparation for Terra Firma Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Terra Firma Maintenance","To rescue the Euhedron from its lamentable current state, we must first perform essential maintenance on Terra Firma.","The Euhedron may hold the secrets of this star's former inhabitants. To restore the artifact and recover any information it might hold, we must first service Terra Firma's facilities.","Searchingway",9,True,170,11,0,241083,0,166,20,5,1,0,0,6,3,4,5,0,0,0,0,15
153,"Groundwork for Terra Firma Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Terra Firma Maintenance","Planning proceeds apace for the maintenance of Terra Firma. Please await further updates!","The servicing of Terra Firma will commence shortly. Your patience is greatly appreciated!","Searchingway",9,False,170,11,0,241083,1451,166,21,5,1,0,0,6,3,4,5,0,0,0,0,0
154,"Terra Firma Maintenance Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Terra Firma Maintenance Underway","We have commenced servicing Terra Firma. Hop over and help us out!","Come and help us perform essential maintenance on Terra Firma!","Searchingway",9,False,170,11,0,241083,0,0,0,0,1,0,0,6,3,4,5,0,0,0,0,0
155,"Terra Firma Maintenance Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Terra Firma Maintenance Complete","Terra Firma servicing is complete! We may now turn our attentions to the mysterious crystal that stands amidst its myriad facilities!","We thank all of our contributors for their aid in servicing Terra Firma!","Searchingway",10,False,170,12,0,241084,1581,166,23,6,2,0,0,6,3,4,5,0,0,0,0,16
156,"Preparation for Euhedron Restoration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Euhedron Restoration","The Euhedron housed within Terra Firma is in a much degraded state. We are planning vital repair works to restore it to its former glory!","The Euhedron must be restored! We plan to achieve this by calibrating its aetheric conductivity, and are currently gathering resources to facilitate this process.","Searchingway",11,True,170,13,0,241085,0,166,24,5,2,0,0,6,3,4,5,0,0,0,0,17
157,"Groundwork for Euhedron Restoration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Euhedron Restoration","Planning proceeds apace for the Euhedron's restoration. Please await further updates!","Restoration work on the Euhedron will begin shortly. We hope you can assist our endeavors!","Searchingway",11,False,170,13,0,241085,1451,166,25,5,2,0,0,6,3,4,5,0,0,0,0,0
158,"Euhedron Restoration Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Euhedron Restoration Underway","We have commenced renovation work on the Euhedron. Hop over and help us out!","Come and help us restore the Euhedron to its pristine state!","Searchingway",11,False,170,13,0,241085,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
159,"Euhedron Restoration Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Euhedron Restoration Complete","The Euhedron has been restored to its former glory. No doubt our research teams are champing at the bit to begin their analysis!","Thanks to our contributors, the Euhedron positively gleams. Your unwavering efforts are unwaveringly appreciated!","Searchingway",12,False,170,14,0,241086,1582,166,27,6,2,0,0,6,3,4,5,0,0,0,0,18
160,"Preparation for Cosmoport Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoport Maintenance","To improve interstellar logistics and facilitate the smooth transit of goods and minerals to Etheirys, the cosmoport must be renovated! ","To conduct vital maintenance on the cosmoport, we ask that contributors gather the required materials.","Searchingway",13,True,170,15,0,241087,0,166,28,5,2,0,0,6,3,4,5,0,0,0,0,19
161,"Groundwork for Cosmoport Maintenance
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Cosmoport Maintenance","Plans to carry out much-needed maintenance on the cosmoport are almost finalized. Stand by for additional updates!","Once our plans are finalized, we shall soon give the cosmoport the servicing it deserves. Until then, please be patient!","Searchingway",13,False,170,15,0,241087,1451,166,29,5,2,0,0,6,3,4,5,0,0,0,0,0
162,"Cosmoport Maintenance Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoport Maintenance Underway","Renovation of the cosmoport has commenced. Hop over and help us out!","Come and help us perform essential maintenance on the cosmoport!","Searchingway",13,False,170,15,0,241087,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
163,"Cosmoport Maintenance Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoport Maintenance Complete","Thanks to the tireless efforts of our contributors, the cosmoport once again functions at full capacity. May this underpin our continued research efforts!","We hope the newly restored cosmoport will facilitate faster and more frequent shipments to Etheirys!","Searchingway",14,False,170,16,0,241088,1583,166,31,6,2,0,0,6,3,4,5,0,0,0,0,20
164,"Preparation for Emerald Echoes Excavation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Emerald Echoes Excavation","Mysterious ruins have been detected in Emerald Echoes. Complete stellar missions to collect the materials necessary for excavation!","We shall need plentiful supplies to excavate the ruins in Emerald Echoes. Contributors, contribute all you can!","Searchingway",15,True,170,17,0,241089,0,166,32,5,2,0,0,6,3,4,5,0,0,0,0,0
165,"Groundwork for Emerald Echoes Excavation
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Emerald Echoes Excavation","Planning proceeds apace for the excavation of Emerald Echoes. Please await further updates!","Excavation of Emerald Echoes will begin in due time. We look forward to your participation!","Searchingway",15,False,170,17,0,241089,1451,166,33,5,2,0,0,6,3,4,5,0,0,0,0,0
166,"Emerald Echoes Excavation Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Excavation Underway","We have commenced excavation of Emerald Echoes. Hop over and help us out!","Come and help us discover what mysteries lie in the heart of Emerald Echoes!","Searchingway",15,False,170,17,0,241089,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
167,"Emerald Echoes Excavation Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Excavation Complete","Thanks to the efforts of all, an entrance to the ruins has been unearthed and the Cosmoliner extended! Feel free to explore while we prepare for future projects.","Not only have we unearthed an entrance in Emerald Echoes, but we extended the Cosmoliner one hop further. Our deepest thanks to all contributors!","Searchingway",16,False,170,18,0,241090,1584,166,35,6,2,0,0,6,3,4,5,0,0,0,0,0
168,"Preparation for Emerald Echoes Exploration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Emerald Echoes Exploration","The ruins we unearthed appear to be sealed shut. Gather materials via stellar missions to help us open the entrance!","An explorer's solemn duty is to open all doors presented to them. Collect the materials we require to enter the ruins in Emerald Echoes!","Searchingway",17,True,170,19,0,241091,0,166,36,5,2,0,0,6,3,4,5,0,0,0,0,0
169,"Groundwork for Emerald Echoes Exploration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Emerald Echoes Exploration","The exploration of Emerald Echoes will begin shortly. Thank you for your patience as we solidify our plans!","We are finalizing our plans for a thorough investigation of Emerald Echoes, beginning with the front door. Stand by for updates!","Searchingway",17,False,170,19,0,241091,1451,166,37,5,2,0,0,6,3,4,5,0,0,0,0,0
170,"Emerald Echoes Exploration Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Exploration Underway","We have commenced exploration of Emerald Echoes. Hop over and help us out!","Come and help us prise open the ruins in Emerald Echoes!","Searchingway",17,False,170,19,0,241091,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
171,"Emerald Echoes Exploration Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Exploration Complete","Thanks to the efforts of all, the ruins within Emerald Echoes lie open. While we plan for further investigation, contributors are free to explore to their hearts' content!","We got our foot in the door─quite literally! Now to delve deep into the ruins after some well-deserved rest. Thank you, everyone!","Searchingway",18,False,170,20,0,241092,1585,166,39,6,2,0,0,6,3,4,5,0,0,0,0,0
172,"Preparation for Emerald Echoes Restoration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Emerald Echoes Restoration","By restoring the ruins in Emerald Echoes, we hope to discover more about this star's esoteric past. Complete stellar missions and help us gather the necessary materials!","If we brush up the ruins, we are bound to discover more about this star's previous inhabitants. Let us ready our supplies for this endeavor!","Searchingway",19,True,170,21,0,241093,0,166,40,5,2,0,0,6,3,4,5,0,0,0,0,0
173,"Groundwork for Emerald Echoes Restoration
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Emerald Echoes Restoration","Restoration of the ruins in Emerald Echoes will soon commence. We ask that all contributors stand by for further updates!","I know everyone is eager to unravel the history of Oizys, but we need just a little more time to finalize our plans. We thank you for your patience!","Searchingway",19,False,170,21,0,241093,1451,166,41,5,2,0,0,6,3,4,5,0,0,0,0,0
174,"Emerald Echoes Restoration Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Restoration Underway","We have commenced restoration of the ruins in Emerald Echoes. Hop over and help us out!","Come and help us restore the old ruins in Emerald Echoes to their former glory!","Searchingway",19,False,170,21,0,241093,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
